word,reference_url,text,is_metaphor
attack,http://archive.org/details/CNNW_20121008_040000_Piers_Morgan_Tonight,the big catalyst for protest at the moment in the middle east was the video that was released whichocked the prophet as a result there was an take on the american embassy do you condemn his attack that caused his murder,0
attack,http://archive.org/details/CNNW_20121008_040000_Piers_Morgan_Tonight,translator i believe that you can under no circumstances justify the condemnation and the attack upon a country in order to reach a single terrorist group and i do believe that no matter how long you and i or other people speak this is unexplainable allow me to ask you do you believe that the various administrations of the united states were successful in eradicating terrorism they haven t been has the problem been resolved or has it gotten worse,0
attack,http://archive.org/details/CNNW_20121008_040000_Piers_Morgan_Tonight,my answer would be clearly it was partially successful inthe sense that al qaeda has been unable to commit another attack of that magnitude since and again i come back to if you were the president of iran and that attack happened in tehran it wouldn t have been acceptable to your people for you to donothing,0
attack,http://archive.org/details/CNNW_20121008_040000_Piers_Morgan_Tonight,translator not at all surely we would have pursued the perpetrators not to seek an entire nation but i ask you this during the last ten years during the last decade how many american forces were lost and killed in afghanistan and iraq even today even right now they're still losing theirlives has the situation improved clearly not how can you say that it has improved now the activities of the terrorists have trespassed into the borders of pakistan in iraq and afghanistan over a million people have been killed or injured we are incredibly saddened that over 3 000 people were killed in the united states the iranian government immediately condemned those brutal attacks and i told you we are against even the killing of one individual why should human lives be taken innocent humans anywhere in the world but in order to avenge the blood of 3 000 people a million people shouldn t give their lives some of the behaviors of the united states in our region encourages extremism perhaps because they don t know the people so they do need to reform their behavior there was no need for 5 000 or 6 000 U.S. young men and women to lose their lives,0
attack,http://archive.org/details/CNNW_20121008_040000_Piers_Morgan_Tonight,president ahmadinejad has famously claimed there are no homosexuals in iran you will hear what he told me when i asked if he believes people are born gay male announcer febreze eliminates odors and leaves carpets fresh i honestly loved smoking and i honestly didn t thinki would ever quit male announcer along with support chantix is provento help people quit smoking it reduces the urge to smoke it put me at ease that you couldsmoke on the first week male announcer some peoplehad changes in behavior thinking or mood hostility agitaion depressed mood and suicidalthoughts or actions while takingor after stopping chantix if you notice any of these stop taking chantix and callyour doctor right away tell your doctorabout any history of depression or othermental health problems which could get worsewhile taking chantix don t take chantix ifyou ve had a serious allergic or skin reaction to it if you develop thesestop taking chantix and see your doctor right away as some can belife threatening if you have a history of heartor blood vessel problems tell your doctor if you havenew or worse symptoms get medical help right away if you have symptomsof a heart attack use caution when drivingor operating machinery common side effectsinclude nausea trouble sleepingand unusual dreams with chantix and withthe support system it worked it worked for me male announcer ask your doctor if chantixis right for you constipated yeah mm some laxatives like dulcolaxcan cause cramps but phillips capletsdon t they have magnesium for effective reliefof occasional constipation thanks phillips lady live the regular life phillips phillips lady live the regular life and every day since two years ago the people of bpmade a commitment to the gulf we ve worked hard to keep it bp has paid over twenty threebillion dollars to help people andbusinesses who were affected and to cover cleanup costs today the beaches and gulf areopen for everyone to enjoy and many areas are reporting their best tourismseasons in years we ve shared what we ve learnedwith governments and across the industry so we can allproduce energy more safely i want you to know there sanother commitment bp takes just as seriously ourcommitment to america bp supports nearlytwo hundred fifty thousand jobs in communitiesacross the country we hired three thousandpeople just last year bp invests more in americathan in any other country in fact over thelast five years no other energy company hasinvested more in the us than bp we're working to fuel americafor generations to come today our commitment tothe gulf and to america has never been stronger,0
attack,http://archive.org/details/MSNBCW_20120929_010000_The_Rachel_Maddow_Show,the son of the owner of the new england patriots is right now hosting a 75 000 a plate fund raiser for mitt romney mr romney is also doing a reception tonight at the home of the guy who founded reebok both of those events are tonight in the boston area and all tolled those two vents should put 7 5 million more in the pockets of the romney campaign it means when im trying to stop thinking about politics by watching the patriots game on sunday the freaking patriots ownership is forcing me to think about mitt romney while im trying to watch their stupid game without aaron hernandez which is really annoying these fund raisers means mitt romney is spending another night that is not a swing state there s no question he s going to lose his home state by something like 10 20 maybe even 30 point but unlike other states when mr romney is in massachusetts it's not a swing state but massachusetts does have a really contested senate race republican senator scott brown is trying desperately very desperately to fend off a challenge from democratic candidate elizabeth warren i use the word desperate on purpose after releasing one ad attacking elizabeth warren on the basis of race after his staffers were caught childishly mocking native americans with the whole tomahawk chop and after the cherokee nation asked scott brown to apologize for that and he refused to do so after all that scott brown has put out another ad today again attacking elizabeth warren on the ground of race they must have some poll numbers showing a race based campaign is working wonders for him it's not a whisper campaign anonymous flyers on windshields like we used to expect this comes straight from the campaign unapologetically just to be clear as a bell about what the story is it's not that scott brown has ever disproven or anybody has ever disproven that elizabeth warren has native american ancestry it's not been disproven it's not a lie scott brown s whole beef with her the whole basis for his U.S. senate campaign against her based on race is that he thinks she doesn t look native american to him these eyeballs don t lie,1
attack,http://archive.org/details/FOXNEWSW_20121003_040000_Hannity,every second of course we will be relentlessly attacked people will say this has been reported actually it hasn t been remitted i know because i reported on it the first time second we will be accused of clipping this to our end so we ll put the whole thing out there but the first thing that will jump off the screen this is not the barack obama you havewatched for 8 years if you have been paying attention he is whipping up race hatred and fear period,1
attack,http://archive.org/details/FOXNEWSW_20121003_040000_Hannity,sean coming up continued reaction to the explosive new obama video it is the smoking gun we knew had to be there evidence from congress that shows the escalating violence in benghazi leading up to the killing of our ambassador and two navy seals why was there not more security why was there not more securityafter the attack on a britishwhat s truly amazing aboutmercedes new mbrace2 system is i can follow all my sports catch the latestbreaking news keep in touch with friends follow the financialheadlines find a great restaurant and with siriusxmi can get weather forecasts all from here in my mercedes benz male announcer introducing mbrace2 the most comprehensive cloud bas telematicssystem on the road it's your world from your car mercedes benz the best or nothing male announcer why not talk to someone whoowns an adjustable version of the most highly recommendedbed in america ask me aboutmy tempur advanced ergo goes up goes up ask me what it's like to geta massage anytime you want goes down goes down male announcer tempur pedic brand owners are more satisfied than owners of any traditionalmattress brand ergonomics male announcer tempur pedic the most highly recommended bedin america female announcer for more information or to find a retailer near you visit tempurpedic com,0
attack,http://archive.org/details/FOXNEWSW_20121003_040000_Hannity,sean we will be talking about it i am sure in the days to come don t forget hannity tomorrow night following the debate in denver live from the spin room 11 00 p m and still to come liz chain cheney liz cheney on what has been suspected on the benghazi attack on 9 11 was spontaneous or unexpected ambassador stevens knew he was in danger nothing was done by the obama white house we will,0
attack,http://archive.org/details/FOXNEWSW_20121003_040000_Hannity,tonight there is new informs on the ongoing coverup by the obama administration over theterror anac benghazi the house oversight committee sent a letter to hillary clinton demanding information on a long line of attacks on western diplomats and officials in libya in the months leading up to the september 11 2012 attack the committee has released images of the aftermath of the attacks i will warn you these are very very graphic you are looking at pictures of just one of at least 13 documented security eveeps that took place in recent months showing the aftermath of an attempted assassination on the british ambassador to libya in june one block away from our benghazi consulate the attacks led libyan security to request additional resources to the ambass dor but the house has confirmed that the obama administration denied those requests and now ambassador chris stevens and three other americans include it would go navy seals are dead liz cheney is here this gets worse and worse every day the anniversary of 9 11 they good night get the security and they say it's spontaneous when it wasn t spontaneous,0
attack,http://archive.org/details/FOXNEWSW_20121003_040000_Hannity,exactly no it is really troubling eighteen have you four americans who lost their lives four americans we sent into harm s way who have been killed because of the terrorist attack as you mentioned there were at least 13 separate incidents in the six months leading up to the attack that the administration had notice of there was a request we also know now that there were intercepts in the aftermath of the attack intercepts between those who perpetrated the attack and al qaeda which were available immediately to the administration so you know you have a clear dereliction of duty whether you are talking about the responsibility the administration to protect our diplomat when is they requested additional security and then the coverup that went on when they went out to the american people and said this is a spontaneous demonstration it's hard to describe the gravity of this situation you know without sounding like you are trying to be extreme here this is very very serious and the american people deserve answers,0
attack,http://archive.org/details/FOXNEWSW_20121003_040000_Hannity,the spontaneity related to a youtube movie trailer an amateurish cartoonish video released in july it has nothing to do with america american policies andthe people had pontaneously in their back pocket rpgs and mortars helped to be with them at the time that the spontaneous attack unfolded i suspect we have 36 days to go the president all he wants to do is cross the finish line the media protecting him not doing their job willing accomplices of obama so what happens from here,0
attack,http://archive.org/details/FOXNEWSW_20121003_040000_Hannity,paul ryan talked about it he says as conservatives we are used to media bias but the desperation of the mainstream media to re elect barack obama has reached levels we have not seen before i worry very much that the kind of covering up of hugely important issues an american ambassador killed in a terror attack that the administration covered up after it ignored that the threats that he was reporting back to washington that s very very serious when have you a media that won t cover these stories it begins to really damage i think the functioning of our democracy they have an important role to play and they have abdicalletted responsibility because they have a tingle up their leg over barack obama,0
attack,http://archive.org/details/MSNBCW_20120904_040000_The_Rachel_Maddow_Show,oh yeah happy labor day while support for people who have to work for a living andfor union rights and for unions is a democratic mainstay excuseme im being attacked never mind the current democratic party has had some trouble on this issue they have arranged for their own party s convention to be in charlotte north carolina this week a place that has this number of unionized hotels zero i know numbers are supposed tobe tough on television right but this one is easy none a totally nonunion city in an anti union state hosting thesupposedly pro union political party look what s in their party platform quote the protection of the right of workers to organize into unions and to bargain collectively is the firm and permanent policy of theeisenhower administration wait the eisenhower administration yes im told im not reading from the current democratic party platform this is the republican party platform from 1956 from the eisenhower era okay how about this letter from the president should any political partyattempt to abolish labor laws quote you would not hear from that party again in ourpolitical history there s a splinter group that believes you can do these things and what does the president think their number is negligible andthey are stupid again that s not presidentobama that s president eisenhower again from 1954 republicans used to really like union rights they used to think it was and im quoting here stupid to try to get rid of them republicans used to be very much in favor of the rights of people who have to work for a living their ability to join unions and advocate for better pay and conditions for themselves republicans used to think that was a really good thing for thecountry now not so much in fact quite the opposite the dramatic turn in republicanpolitics toward union rights that isn t just new symbolic idealogical politics of the kindike called stupid back in 1954 it also has really practical political consequences because democrats have tried to be the party of the people who have to work for a living and because they have thereforesupported union rights and other things that benefit working people particularly whenrepublicans have been willing to take the opposite side of the fights on behalf of businessinterests because of that democrats have long benefits from unions not just raising money for democratic candidates although they do that but also unions being a huge part of the democratic ground game the get out the vote effort knocking on doors educating voters that sort of thing so when republicans use public policy in the states to go after union rights to try to destroy union rights and therefore to destroy unions they went after a core institutional structure of the democratic party that makes it possible for there even to be a party that competes with the republicans and all of the funding that the republicans get from the corporate side this is what campaign spending by outside groups looks like in the last presidential election in 2008 the two groups that spent the most money that year were laborunions and they mainly spent on behalf of democrats and against republicans that s 08 look what happened in 2010 after the citizens united ruling and other supreme court rulings tearing down campaign finance laws this is 2010 the top ten the big money on the rightskyrocketed seven of the top ten outside spending groups that year were on the right largely fueled by corporation contributions the only nonconservative groups that cracked the top ten were unions the only ones when republicans started going after union rights in the states in the last two years when theytried to effectively destroy unions they knew what the partisan impact of that wouldbe they were willing to talk about it for example they were willing to talk about it in wisconsin,0
attack,http://archive.org/details/MSNBCW_20120904_040000_The_Rachel_Maddow_Show,mitt romney might be runningkind of a strange campaign this year but maybe you can afford tospend the week after your convention just boating around and jet skiing around when youreally do have all of the money in the world to spend on your side of the campaign we ll see how the democrats do with their convention this week whether they're able to get anymore of a bump than the republicans were able to get right now heading into it this race is basically tied and close elections are won or lost as they always have been in the ground game for the ground game the democrats have never neededtheir friends in the labor movement more than they do this year and republicans have never done more to help out the democrats in trying to fully capture that audience giving how aggressively they have attacked union rights in their states democrats need them and they're in a position to ask for them in a place that ought to be politically receptive to the argument unfortunately democrats will be asking unions for the help from their nonunion venue in a nonunion town where they're putting their delegates in nonunion hotels why are democrats making it sohard on themselves steve kornacki joins us live from charlotte next welcome aboard chuckles honk honk honk male announcer now you ll know when to stop honk the all new nissan altimawith easy fill tire alert honk it's our most innovative altima ever nissan innovation that excites,1
attack,http://archive.org/details/MSNBCW_20120904_040000_The_Rachel_Maddow_Show,something that all of the pundits were wrong about myself included about this convention palooza we foundourselves in the middle of now we were all wrong about it and it matters quite a bit that s ahead stay with us lisa my name s lisa and chantix helped me quit i honestly loved smoking and i honestly didn t thinki would ever quit male announcer along with support chantix is provento help people quit smoking it reduces the urge to smoke it put me at ease that you couldsmoke on the first week male announcer some peoplehad changes in behavior thinking or mood hostility agitation depressed mood and suicidalthoughts or actions while takingor after stopping chantix if you notice any of these stop taking chantix and callyour doctor right away tell your doctorabout any history of depression or othermental health problems which could get worsewhile taking chantix don t take chantix ifyou ve had a serious allergic or skin reaction to it if you develop thesestop taking chantix and see your doctor right away as some can belife threatening if you have a history of heartor blood vessel problems tell your doctor if you havenew or worse symptoms get medical help right away if you have symptomsof a heart attack use caution when drivingor operating machinery common side effectsinclude nausea trouble sleepingand unusual dreams with chantix and withthe support system it worked it worked for me male announcer ask your doctor if chantixis right for you it worked for me what did you just do took a screengrab with the wave of your hand yeah it makes you feel like awizard here you try phone click how do you feel capture your screen instantly like a wizard on the galaxy s3 available at at t wow he just sent me a textmeant for another girl oohhh no way seriously oh there he is reject voice controlled calling on thegalaxy s3 so i guess i am free thisevening available at verizon who sells those remote controlhelicopters at the mall buy em or don t whatever man either way he gets to flyhelicopters all day and he eats the liquid goldof velveeta shells cheese achieve your dreams eat like that guy you know anyone have occasionalconstipation diarrhea gas bloating yeah one phillips colon healthprobiotic cap each day helps defendagainst these digestive issues with three strainsof good bacteria approved phillips lady live the regular life phillips,0
attack,http://archive.org/details/MSNBCW_20120904_040000_The_Rachel_Maddow_Show,the small nation of georgia has been subject to russian attacks that threaten its very existence today we are all georgians,0
attack,http://archive.org/details/MSNBCW_20121120_020000_The_Rachel_Maddow_Show,the whole world calling for deescalation until republicans go on morning news programs and then it's not the whole world what does the republican party stand for the republicans nominated candidates for president and vice president who had precisely zero foreign policy experience between them i guess i should correct that the vice presidential candidate for the republicans this year did say he had some foreign policy experience in that he voted for the iraq war which he did moz l to have their presidential candidate vying to be president in the middle of our longest war ever took a big trip designed to fortify his foreign policy he did not visit the war he did not mention the war in his speech accepting the republican nomination and nobody knows whoo what he would have done about it had he become commander in chief his position on in setting a date for withdrawal would be a horrible mistake and that he would go along with setting a date for withdrawal in terms of his broader take the republican nominee s idea was that our great enemy in the world is russia now in 2012 not like used to be that our enemy was russia no he thinks that right now our biggest foe in the world is not china iran north korea no it's russia this is a weird and important time for the republican party because you can't pick and choose what kind of presidency you re going to have you can't predetermine what s going to be important in the country or for our country in the world stuff happens things fall apart and the republican party has essentially absented itself from any real substantive engagement on the the issue of foreign policy at least any coherent engagement on it what is the republican position how about on israel after the iraq war debacle the time when the george bush administration turned grief and anger and horror over what happened on 9 11 into a false pretense for attacking a totally unrelated country and starting a war that it took nine years to get out of ten years on from that unmitigated foreign policy disaster perpetrated by the last republican administration ten years later the democrats who went along with that misadventure paid a heavy political price it's not an accident that so many leading democrats at the time voted to go along with george bush s march to war it's not an accident that none of them ended up becoming president it's not an accident that the guy who did become president was the guy who was against the war from the beginning these are not two unrelated circumstances the democratic party had a real reckoning about what they got wrong by going along with that bush administration hoax and that disaster perpetrated on the american people even the press went through a period of shame and horror to what the bush administration did on foreign policy the press is not perfect but it's better than it used to be on matters of war and foreign policy and self consciously so they went through a bit of a reckoning there the republican party though which is the party that committed that error they never figured out what went wrong there if anything,0
attack,http://archive.org/details/MSNBCW_20121120_020000_The_Rachel_Maddow_Show,it was the right decision to go into iraq i support it now that was five years into that war let e me cut to the chase the iraq war was not a good idea if that s confusing to you if you have not bothered to figure that out that means you re not thinking clearly about the role of america in the world and the idea of what counts as a good idea for a war and the republican party has not been thinking very hard or clearly about these issues for the past ten years as evidenced by the fact they picked somebody to be their nominee who had nothing to say on the subject of foreign policy and that didn t bother anybody in the republican party because they are not taking this issue seriously they are refusing to think hard about the issue or reckon with mistakes made the party is at sea when it comes to what america s role in the world should be there s nobody in charge that means by e default the guy who gets to be in charge is the guy who says he ought to be the guy who is the real republican party expert on foreign policy so for the lack of any competition for the title the republican party is once again turning to this man senator john mccain to lead them on foreign policy senator mccain continued to lead the charge as of this weekend for politicizing the attack on the U.S. consulate in libya he s not only saying he would block susan rice from being nominated to succeed hillary clinton as secretary of state if president obama makes that nomination he now says he would block all nominations for anybody to succeed hillary clinton as secretary of state until he feels satisfied that he john mccain has received the information that he wants to receive about libya this coming from the man who didn t bother to show up to the three hour briefing on libya that was in his committee last week but he s not embarrassed by that he wants america not to have a secretary of state until he gets what he wants even though we don t know what it is that he wants because it's definitely not more information because when information is being offered he s not showing up for the briefings how did john mccain get to be the republican party s north star on foreign policy in 2012 i mean senator mccain had a capital h heroic military career being held as a prisoner of war and holding himself in circumstances as a prisoner of war that have never been duplicated in modern times but in terms of whether that translated into any akment on foreign policy why is he the guy in charge in terms of whether or not his experience has translated into him being the guy who is right about foreign policy you be the judge,0
attack,http://archive.org/details/MSNBCW_20121120_020000_The_Rachel_Maddow_Show,senator john mccain telling the american people how the war in iraq was going to be easy and we would be greeted as liberators and iraq was behind the anthrax attacks how do you go from being that guy to growing up to be the guy who is now suggesting that the republican s fight with the president should be on foreign policy because you guys have the credibility joining us is frank rich thank you for being here,0
attack,http://archive.org/details/FOXNEWSW_20121012_070000_Hannity,sean good point there are other things people didn t pick up on there are issues in this debate we know intelligence community in bengazy knew within 24 hours this was a terrorist attack we know that there were multiple requests for security that wasn t granted when i look at the vice president tonight he just denied what is now on the record and contradicted our own state department which contradicted itself just two days ago,0
attack,http://archive.org/details/FOXNEWSW_20121012_070000_Hannity,there is no question about facts now we know it was a terrorist attack and we know they knew waits a terrorist attack from the beginning they were trying to convince us this was motivated by some video we know why you know is in the president had been out there claiming the war on terrorism was over bin laden was dead we're out of iraq getting out of afghanistan everything wasfine and this terrorist attack killed four americans was inconvenient for them it happened too soon too close to the election and they wanted to acts like it didn t happen,0
attack,http://archive.org/details/FOXNEWSW_20121012_070000_Hannity,well i believe joe biden was sent in as the attack dog in this debate to compensate for president obama s atrocious showing in his own debate where he was aloof and disconnected and disengaged with what is very important to the american voter that was the rep tensio tension representation of obama in his own debate tough format sean for someone like paul ryan or anyone else up against joe biden when the mod later moderator allows one candidate to run rough shot over the opponent it's a tough format reminding me of watching a muscat run on the tundra with someone under foot because of the moderator allowing biden to do interrupting,1
attack,http://archive.org/details/FOXNEWSW_20121012_070000_Hannity,what were you first told about the attacks people in the consulate first saw armed men attacking there were no protestor,0
attack,http://archive.org/details/FOXNEWSW_20121012_070000_Hannity,sean and our live coverage of the vice presidential debate continues tonight from danville kentucky joining me now from the spin room for what is sure to be a spirited debate is juan williams along with romney surrogate utah congressman jason chavitz im listening to biden this is interesting because our intelligence community is wrong but telling us on the other hand to calm down about iran those were his words calm down im thinking well wait a minute on top of it he s lying the intelligence community knew within 24 hours this is a terrorist attack we know that they were questioned assistance and security it and was denied multiple times with the vice president said on this tonight juan is just false and inaccurate,0
attack,http://archive.org/details/FOXNEWSW_20121012_070000_Hannity,yesterday at the hearing charleen lamb testified she can witness this in realtime realtime they didn t have to wait until later and ambassador kennedy came to capitol hill within 36 hours and told members of congress the staff that he thought he was a terrorist attack,0
attack,http://archive.org/details/FOXNEWSW_20121012_070000_Hannity,that is what he said he said it was not at the time we're there we did not think it was a terrorist attack,0
attack,http://archive.org/details/FOXNEWSW_20121012_070000_Hannity,the intelligence community knew it was a terrorist attack and had nothing to do with the video there is no protest,0
attack,http://archive.org/details/MSNBCW_20120913_080000_The_Rachel_Maddow_Show,good evening ezra you did an awesome job hosting filling in for ed thanks and thanks to you at home for staying with us for the nexthour president obama is scheduled to speak at a campaign event in nevada shortly you can see there he s being introduced at that event we're not generally in thebusiness of playing every candidate s stump speech in its entirety every time there is a campaign event with a camera present if we did that basically here to november would be a continuous loop of candidates giving the same speech with tinyvariations over and over again every single day but but at a time of great international sensitivity like we are in today in the wake of the deadly attack on americans at the U.S. consulate in benghazi libya in the last 24 hours at times like this frankly all of any president s public appearances have a higher than normal potential to make real news so we are going to be monitoring the president s campaign speech and if he makes comments about the protests in libya we willbring that to you the president just sat down with an interview with jose diaz balart the host of telemundo on our sister network excerpts of this interview are going to air on telemundo tomorrow morning and also ton their nightly news show jose diaz balart at 6 30 p m but what we ve got right now is exclusive with you re about to see here has not been seen anywhere until now this is the president of the united states giving his first extended response to questions about yesterday s events in benghazi libya and in cairo egypt,0
attack,http://archive.org/details/MSNBCW_20120913_080000_The_Rachel_Maddow_Show,well look the united states doesn t have an option of withdrawing from the world and we're the one indispensable nation countries all around the world look to us for leadership even countries where sometimes you experience protests so it's important for us to stay engaged but obviously what happened last night washeartbreaking and libya in particular is a government that is very friendly towards us the vast majority of libyans welcomed the united states involvement they understand that it's because of us that they got rid of a dictator who would crush their spirits for 40 years many libyans came to the defense of our team in benghazi when they were attacked but you know what we have to do now is to do a full investigation find out the facts find out who perpetrated these terrible acts and bring them to justice,0
attack,http://archive.org/details/MSNBCW_20120913_080000_The_Rachel_Maddow_Show,all of that footage from june of this year okay the al qaeda deputy who was killed in june used a number of different names all these guys do all these guys do but the alias by which he was best known was abu yaya al libby the al libya part of that just means the libyan he was reportedly a citizen of libya and when he was killed on june 5th a libyan extremist group on june 6th the very next day launched attacks in the city of benghazi that they said were retaliation for al libby being killed the video this group released online claimed credit for those attacks to say they were avenging the death of al libby the video included shots of explosions near the american consulate in benghazi the same consulate where the ambassador and three other american officials were attacked and then killed last night but that attack revenge for thekilling of al libby that one happened in june now that was june yesterday of course was the anniversary of 9 11 when al qaeda attacks killed 3 000 americans in 2001 since the 9 11 attacks al qaeda has frequently timed statements and provocations if not actual new attacks to coincide with the yearly 9 11 anniversaries and this year here s how al qaeda marked 9 11 it's a video by al zawahiri the guy who s in charge of al qaeda since bin laden died this video is a commemoration video of the death of al a libby the death of the guy who the U.S. killed back in june the video released yesterday is roughly 42 minutes long it's labeled as a statement on the martyrdom of the lion of libya and it calls for al qaeda followers to take revenge for al libby being killed by the united states back in june that video came out yesterday last night in benghazi where a militant libyan group had launched previous attacks including an ied attack on the U.S. consulate to avenge the death of al libi when al libi died last night that same attack was attacked again that ultimately resulted in the gutting of the consulate and the death of the U.S. ambassador to libya and of three other americans now hard intelligence on what exactly happened is as yet hard to come by but the picture that is emerging is of a smallish but basically peaceful protest in benghazi a protest over an anti muslim video the same video that sparked protests in egypt and elsewhere in the muslim world over thelast day or so but that protest was quickly joined and then supplanted by a well armed organized group of fighters that arrived all at once in pickup trucks and who then launched essentially a military assault on the U.S. consulate a group that s being described as a sort of umbrella group for islamist militants in the area is claiming pseudo responsibility for the attack but they're also trying to describe it as a popular uprising it does not appear to have been much of a popular uprising similar and possibly overlapping militant groups also claimed credit for a firebombing in benghazi in april that targeted the head of the u n mission in libya they also claimed credit for a firebombing in may that targeted the red cross office in benghazi they also claimed credit for that attack on june 6th that the U.S. consulate in benghazi the ied attack that ended up in that video they also claimed credit nor an attack less than a week later on the british envoy to libya thebritish one that attack also taking place in benghazi and then a week after that islamist militants attacked another consulate in benghazi the consulate of tunisia so yes there is that video this crude anti muslim video which is the latest anti muslim provocation causing protests and riots around the world we will talk more about that later but what happened last night in libya does not seem to be the spontaneous outburst of a crowd that had its sensitivities offended by religious provocation it does not seem to have been that kind of violence at least at this early date that angry religious mob phenomenon is part of the relevant context forunderstanding how an american ambassador was killed lastnight but it may also be just as relevant to put it in context put it in the context of other terrorist attacks organized terrorist attack on other U.S. embassies like in kenya and tanzania in 1998 obviously this is not on the same scale but this may have been the same kind of target you saw the president and the vice president today sort of implicitly prepping the country for the possibility that this wasn t just an incident of mob violence but rather an organized terrorist attack when both the president and vice president gave statements today about benghazi in which theysaid the U.S. not only mourns this loss and is angered by this loss but that the united statesintends to get justice here,0
attack,http://archive.org/details/MSNBCW_20120913_080000_The_Rachel_Maddow_Show,although the U.S. governmentis not saying definitively that this was an organized terrorist attack and not just an incident of mob violence gone horribly over the top those kinds of statements that you saw right there from the president and the vice president in terms of bringing the perpetrators to justice are rarely the sorts of things you hear when they aretalking about just mob violence in terms of what the U.S. thinks justice looks like here and how they are moving forward the first step was to deploy a detachment of about 50 U.S. marines these marines are part of a rapid reaction force that s prepared to move on very short notice to trouble spots around the world they will bolster security at the U.S. embassy in tripoli which is where we're told U.S. personnel in libya have been moved to there are also U.S. drones flying over libya the U.S. government says they will be used to identify militant targets they say these are surveillance drones not shooting drones so any targeting information they turn up will be handed over to the libyan authorities to act on also not incidentally what there go two U.S. navydestroyers two guided missile destroyers the laboon and the mcfall to be positioned off the libyan coast the primary weapons on these destroyers are tomahawk cruise missiles this is obviously a lot of big news tonight but our coverage of the attack on the U.S. consulate in benghazi libya continues including right after this break when we are going to be joined live from egypt by nbc s chief foreign correspondent richard engel please stay with us nouncer how do you define your moment the blissful pause just before that rich sweetness touches your lips the delightful discovery the mid sweetening realization that you have the houseall to yourself well almost the sweet reward making a delicious choice that s also a smart choice splenda no calorie sweetener with the original sugar liketaste you love and trust splenda makes the moment yours,0
attack,http://archive.org/details/MSNBCW_20120913_080000_The_Rachel_Maddow_Show,today many americans are asking indeed i asked myself how could this happen how could this happen in a country we helped liberate in a city we helped save from destruction this question reflects just how complicated and at times how confounding the world can be but we must be clear eyed even in our grief this was an attack by a small and savage group not the people or government of libya,0
attack,http://archive.org/details/MSNBCW_20120913_080000_The_Rachel_Maddow_Show,secretary of state hillary clinton today pledging that the attack on the U.S. consulate in benghazi would not be the end of america s relationship with libya she also described that as a concerted attack by a small group not something representative of libya as a nation joining us now live from cairo in egypt is richard engel nbc s chief foreign correspondent whoim hoping will forgive me for keeping him up once again into another very very late night thanks richard,0
attack,http://archive.org/details/MSNBCW_20120913_080000_The_Rachel_Maddow_Show,reporter no it's my pleasure and this is an important night and by the way i think she s right the people in libya are overwhelmingly pro american they are overwhelming supportive of the U.S. mission they actually went out and protested today in favor of the united states and had a big im sorry rally but the problem is no one is really in charge of libya even now there are many militia groups there are many we call them al qaeda groups some of them are truly al qaeda like the followers of abu yahya al libi and some of them are not really al qaeda but they follow the same ideology and there are hundreds of thesegroups and they are still armed and they are still able to carry out these kind of attacks and one of these groups whichthe U.S. is now hunting for with drones and with libyan support was responsible for carrying out this attack not like the incident as yourightly pointed out that is still ongoing here in egypt by the way,0
attack,http://archive.org/details/MSNBCW_20120913_080000_The_Rachel_Maddow_Show,and then there wasrepublican presidential nominee mitt romney s response to the attacks in benghazi and theprotests in cairo the consensus on the left and on the right and in the beltway isthat mr romney either blundered this really really badly or he is playing some heretofore unknown ultramaster level of political chess that we just don t understand yet which do you think it is that s coming up,0
attack,http://archive.org/details/MSNBCW_20120913_080000_The_Rachel_Maddow_Show,come on mitt think mr romney s sort of half cocked remarks about russia being our number one geopolitical foe have been criticized by great effect by democrats but have caused him a lot of trouble within his own party as well it happened on this issue of russia it also happened on the issue of china you may remember mr romney running up against the issue of the blind dissident in china who was ordered to remain under house arrest by the chinese government and who sought help from U.S. officials in china while U.S. officials were engaged in intense and very delicate negotiations over chen s fate mitt romney took to the campaign trail in order to attack the obama administration s handling of the situation he based his attack solely on minute by minute reports that were coming out of china at the time the crisis was stillongoing,1
attack,http://archive.org/details/MSNBCW_20120913_080000_The_Rachel_Maddow_Show,it's also apparent according to these reports if they're accurate that our embassy failed to put in place the kind of verifiable measures that would assure the safety of mr chen and his family if these reports are true this is a dark day for freedom and it's a day of shame for the obama administration we are a place of freedom here and around the world and we should stand up and defend freedom wherever it is under attack,0
